"symbol","instrument_type","security_type","market_status","total_volume","aum_size","average","change","eps","exchange","exercise_price","exercise_ratio","high","implied_volatility","inav","intrinsic_value","last","last_trading_date","low","maturity_date","moneyness","pbv","pe","percent_change","percent_yield","theoretical","to_last_trade","underlying","underlying_price","updated_at"
"PRG","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.61",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.59","15.02",NULL,"4.5",NULL,NULL,NULL,NULL,"2025-03-17 01:53:33.049758"
"PRI","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.79953",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.11","6.63",NULL,"7.079999923706055",NULL,NULL,NULL,NULL,"2025-03-17 01:53:35.217296"
"PRIME","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.04468",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.16","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:53:37.413058"
"PRIN","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.09074",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.37","18.07",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:53:39.638507"
"PRINC","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.095",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.06","27.53",NULL,"0.38999998569488525",NULL,NULL,NULL,NULL,"2025-03-17 01:53:41.864496"
"PRM","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.89641",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.36","7.24",NULL,"7.28000020980835",NULL,NULL,NULL,NULL,"2025-03-17 01:53:44.137391"
"PROEN","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.07974",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.16","23.1",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:53:46.325331"
"PROS","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.033",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2.34","27.87",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:53:48.515912"
"PROSPECT","STOCK","CS","Open1",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.89",NULL,NULL,"9.359999656677246",NULL,NULL,NULL,NULL,"2025-03-17 01:53:50.72814"
"PROUD","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.05813",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.78","21.68",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:53:52.89832"
"PRTR","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.3789",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.45","10.61",NULL,"6.21999979019165",NULL,NULL,NULL,NULL,"2025-03-17 01:53:55.060097"
"PSG","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.02214",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2.61","8.13",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:53:57.276829"
"PSH","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.20841",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.26","23.7",NULL,"4.25",NULL,NULL,NULL,NULL,"2025-03-17 01:53:59.491335"
"PSL","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.94164",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.58","6.67",NULL,"6.369999885559082",NULL,NULL,NULL,NULL,"2025-03-17 01:54:01.68348"
"PSP","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.47976",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.58","8.63",NULL,"4.829999923706055",NULL,NULL,NULL,NULL,"2025-03-17 01:54:03.870714"
"PSTC","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.10549",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.3","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:54:06.050766"
"PT","STOCK","CS","Open1",0,NULL,NULL,NULL,"1.29935",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3.54","8.39",NULL,"9.630000114440918",NULL,NULL,NULL,NULL,"2025-03-17 01:54:08.957973"
"PTC","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.11457",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.48","9.25",NULL,"4.429999828338623",NULL,NULL,NULL,NULL,"2025-03-17 01:54:11.147486"
"PTECH","STOCK","CS","Open1",0,NULL,NULL,NULL,"-2.2344",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.43","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:54:13.32524"
"PTG","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.61",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.26","11.2",NULL,"5.110000133514404",NULL,NULL,NULL,NULL,"2025-03-17 01:54:15.510285"
"PTL","STOCK","CS","Open1",0,NULL,NULL,NULL,"1.45104",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.48","6.29",NULL,"2.3299999237060547",NULL,NULL,NULL,NULL,"2025-03-17 01:54:17.670793"
"PTT","STOCK","CS","Open1",2700,NULL,"30.64815","4.0","3.15345",NULL,NULL,NULL,"32.25",NULL,NULL,NULL,"32.0",NULL,"30.25",NULL,NULL,"0.68","8.64","14.29","7.710000038146973",NULL,NULL,NULL,NULL,"2025-03-17 01:54:19.899012"
"PTTEP","STOCK","CS","Open1",5100,NULL,"121.80392","12.5","19.86",NULL,NULL,NULL,"122.0",NULL,NULL,NULL,"122.0",NULL,"120.0",NULL,NULL,"0.8","5.41","11.42","8.949999809265137",NULL,NULL,NULL,NULL,"2025-03-17 01:54:22.093251"
"PTTGC","STOCK","CS","Open1",500,NULL,"20.0","1.8","-6.62",NULL,NULL,NULL,"20.0",NULL,NULL,NULL,"20.0",NULL,"20.0",NULL,NULL,"0.31","0.0","9.89","2.7899999618530273",NULL,NULL,NULL,NULL,"2025-03-17 01:54:24.267105"
"PYLON","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.00067",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.48","2782.63",NULL,"2.1500000953674316",NULL,NULL,NULL,NULL,"2025-03-17 01:54:26.460596"
"Q-CON","STOCK","CS","Open1",0,NULL,NULL,NULL,"1.25935",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.33","7.23",NULL,"7.139999866485596",NULL,NULL,NULL,NULL,"2025-03-17 01:54:28.651567"
"QH","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.20067",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.56","7.62",NULL,"7.190000057220459",NULL,NULL,NULL,NULL,"2025-03-17 01:54:30.82437"
"QHBREIT","STOCK","CS","Open1",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.42",NULL,NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:54:32.99863"
"QHHRREIT","STOCK","CS","Open1",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.51",NULL,NULL,"5.989999771118164",NULL,NULL,NULL,NULL,"2025-03-17 01:54:35.4286"
"QHOP","STOCK","CS","Open1",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.62",NULL,NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:54:37.607845"
"QLT","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.10434",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.04","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:54:39.773075"
"QTC","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.33213",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.82","11.68",NULL,"6.440000057220459",NULL,NULL,NULL,NULL,"2025-03-17 01:54:41.956627"
"QTCG","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.72",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.9","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:54:44.14748"
"RABBIT","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.12345",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.35","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:54:46.329134"
"RAM","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.61",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.15","29.18",NULL,"2.259999990463257",NULL,NULL,NULL,NULL,"2025-03-17 01:54:48.512075"
"RATCH","STOCK","CS","Open1",0,NULL,NULL,NULL,"2.81691",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.6","9.5",NULL,"5.980000019073486",NULL,NULL,NULL,NULL,"2025-03-17 01:54:50.834764"
"RBF","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.25638",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.97","19.03",NULL,"3.5899999141693115",NULL,NULL,NULL,NULL,"2025-03-17 01:54:53.025525"
"RCL","STOCK","CS","Open1",0,NULL,NULL,NULL,"11.066",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.38","2.09",NULL,"10.819999694824219",NULL,NULL,NULL,NULL,"2025-03-17 01:54:55.184644"
"READY","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.33827",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2.32","13.66",NULL,"6.489999771118164",NULL,NULL,NULL,NULL,"2025-03-17 01:54:57.352045"
"RICHY","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.04171",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.21","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:54:59.535109"
"RJH","STOCK","CS","Open1",0,NULL,NULL,NULL,"1.65",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2.2","9.09",NULL,"4.639999866485596",NULL,NULL,NULL,NULL,"2025-03-17 01:55:01.839715"
"RML","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.2392",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.31","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:55:04.01019"
"ROCK","STOCK","CS","Open1",0,NULL,NULL,NULL,"2.28681",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.52","5.12",NULL,"8.550000190734863",NULL,NULL,NULL,NULL,"2025-03-17 01:55:06.187582"
"ROCTEC","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.02935",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.41","19.47",NULL,"1.7799999713897705",NULL,NULL,NULL,NULL,"2025-03-17 01:55:08.361887"
"ROH","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.03202",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.61","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:55:10.542402"
"ROJNA","STOCK","CS","Open1",0,NULL,NULL,NULL,"1.90814",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.56","2.96",NULL,"8.850000381469727",NULL,NULL,NULL,NULL,"2025-03-17 01:55:12.699472"
"RP","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.21",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.33","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:55:14.875471"
"RPC","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.05513",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.14","0.0",NULL,"3.8499999046325684",NULL,NULL,NULL,NULL,"2025-03-17 01:55:17.069783"
"RPH","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.32",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.66","16.96",NULL,"5.369999885559082",NULL,NULL,NULL,NULL,"2025-03-17 01:55:19.240744"
"RS","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.1412",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.57","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:55:21.406573"
"RSP","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.17993",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.77","10.0",NULL,"10.0",NULL,NULL,NULL,NULL,"2025-03-17 01:55:23.573252"
"RT","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.05544",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.34","6.23",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:55:27.864485"
"RWI","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.00488",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.29","65.58",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:55:30.13359"
"S","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.00956",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.29","72.16",NULL,"1.4500000476837158",NULL,NULL,NULL,NULL,"2025-03-17 01:55:32.301067"
"S&J","STOCK","CS","Open1",0,NULL,NULL,NULL,"3.17522",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.11","11.5",NULL,"4.110000133514404",NULL,NULL,NULL,NULL,"2025-03-17 01:55:34.465191"
"S11","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.19024",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.49","14.2",NULL,"3.700000047683716",NULL,NULL,NULL,NULL,"2025-03-17 01:55:36.630204"
"SA","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.29",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.55","22.5",NULL,"1.100000023841858",NULL,NULL,NULL,NULL,"2025-03-17 01:55:38.810287"
"SAAM","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.04818",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4.58","132.84",NULL,"0.4699999988079071",NULL,NULL,NULL,NULL,"2025-03-17 01:55:41.049477"
"SABINA","STOCK","CS","Open1",0,NULL,NULL,NULL,"1.33631",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3.69","14.59",NULL,"6.869999885559082",NULL,NULL,NULL,NULL,"2025-03-17 01:55:43.212912"
"SABUY","STOCK","CS","Open1",0,NULL,NULL,NULL,"-3.4433",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.63","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:55:45.381563"
"SAF","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.00799",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.54","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:55:47.559128"
"SAFE","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.55013",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.6","17.01",NULL,"6.630000114440918",NULL,NULL,NULL,NULL,"2025-03-17 01:55:51.892978"
"SAK","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.32","9.97",NULL,"4.5",NULL,NULL,NULL,NULL,"2025-03-17 01:55:54.073543"
"SALEE","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.0043",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.41","71.67",NULL,"3.869999885559082",NULL,NULL,NULL,NULL,"2025-03-17 01:55:56.238733"
"SAM","STOCK","CS","Suspend",0,NULL,NULL,NULL,"-0.13306",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.11","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:55:58.440153"
"SAMART","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.13206",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.32","50.73",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:56:00.58696"
"SAMCO","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.0791",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.2","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:56:02.759926"
"SAMTEL","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.18666",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.97","30.54",NULL,"1.9299999475479126",NULL,NULL,NULL,NULL,"2025-03-17 01:56:04.942693"
"SANKO","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.21803",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.01","4.59",NULL,"5.0",NULL,NULL,NULL,NULL,"2025-03-17 01:56:07.120497"
"SAPPE","STOCK","CS","Open1",0,NULL,NULL,NULL,"4.07",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2.44","8.55",NULL,"6.46999979019165",NULL,NULL,NULL,NULL,"2025-03-17 01:56:09.290768"
"SAT","STOCK","CS","Open1",0,NULL,NULL,NULL,"1.648",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.56","6.67",NULL,"13.640000343322754",NULL,NULL,NULL,NULL,"2025-03-17 01:56:11.451307"
"SAUCE","STOCK","CS","Open1",0,NULL,NULL,NULL,"2.06624",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4.26","18.03",NULL,"4.619999885559082",NULL,NULL,NULL,NULL,"2025-03-17 01:56:13.648403"
"SAV","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.72551",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"6.84","22.47",NULL,"4.909999847412109",NULL,NULL,NULL,NULL,"2025-03-17 01:56:15.816155"
"SAWAD","STOCK","CS","Open1",0,NULL,NULL,NULL,"3.34",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.4","9.19",NULL,"0.12999999523162842",NULL,NULL,NULL,NULL,"2025-03-17 01:56:18.003479"
"SAWANG","STOCK","CS","Open1",0,NULL,NULL,NULL,"-1.48901",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.86","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:56:20.2746"
"SC","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.3988",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.45","6.32",NULL,"6.349999904632568",NULL,NULL,NULL,NULL,"2025-03-17 01:56:22.471895"
"SCAP","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.11",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.74","11.07",NULL,"0.20000000298023224",NULL,NULL,NULL,NULL,"2025-03-17 01:56:24.703385"
"SCB","STOCK","CS","Open1",0,NULL,NULL,NULL,"13.05067",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.86","9.54",NULL,"8.390000343322754",NULL,NULL,NULL,NULL,"2025-03-17 01:56:26.937842"
"SCC","STOCK","CS","Open1",0,NULL,NULL,NULL,"5.28",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.53","29.52",NULL,"3.2100000381469727",NULL,NULL,NULL,NULL,"2025-03-17 01:56:29.142644"
"SCCC","STOCK","CS","Open1",100,NULL,"190.0","24.0","18.08043",NULL,NULL,NULL,"190.0",NULL,NULL,NULL,"190.0",NULL,"190.0",NULL,NULL,"1.35","8.71","14.46","6.980000019073486",NULL,NULL,NULL,NULL,"2025-03-17 01:56:31.295871"
"SCG","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.20755",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.97","0.0",NULL,"1.7899999618530273",NULL,NULL,NULL,NULL,"2025-03-17 01:56:33.489038"
"SCGD","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.49",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.36","8.39",NULL,"4.849999904632568",NULL,NULL,NULL,NULL,"2025-03-17 01:56:35.644017"
"SCGP","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.86167",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.85","17.64",NULL,"3.619999885559082",NULL,NULL,NULL,NULL,"2025-03-17 01:56:37.829882"
"SCI","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.36",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.27","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:56:40.013313"
"SCL","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.17824",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.78","6.12",NULL,"7.340000152587891",NULL,NULL,NULL,NULL,"2025-03-17 01:56:42.198875"
"SCM","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.00079",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.55","643.15",NULL,"9.800000190734863",NULL,NULL,NULL,NULL,"2025-03-17 01:56:44.390166"
"SCN","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.18",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.19","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:56:46.593504"
"SCP","STOCK","CS","Open1",0,NULL,NULL,NULL,"1.08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.73","5.62",NULL,"24.790000915527344",NULL,NULL,NULL,NULL,"2025-03-17 01:56:48.749945"
"SDC","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.00016",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4.21","274.09",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:56:50.943653"
"SE","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.05346",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.72","9.1",NULL,"5.519999980926514",NULL,NULL,NULL,NULL,"2025-03-17 01:56:53.151288"
"SE-ED","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.065",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.63","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:57:02.00719"
"SEAFCO","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.002",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.97","1082.06",NULL,"1.6100000143051147",NULL,NULL,NULL,NULL,"2025-03-17 01:56:55.348397"
"SEAOIL","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.4834",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.71","5.13",NULL,"8.869999885559082",NULL,NULL,NULL,NULL,"2025-03-17 01:56:57.606147"
"SECURE","STOCK","CS","Open1",0,NULL,NULL,NULL,"1.13",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.71","10.67",NULL,"7.5",NULL,NULL,NULL,NULL,"2025-03-17 01:56:59.804373"
"SEI","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.39806",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.89","9.99",NULL,"3.819999933242798",NULL,NULL,NULL,NULL,"2025-03-17 01:57:04.200867"
"SELIC","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.20886",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.49","13.69",NULL,"1.3300000429153442",NULL,NULL,NULL,NULL,"2025-03-17 01:57:06.381876"
"SENA","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.27707",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.37","7.58",NULL,"5.300000190734863",NULL,NULL,NULL,NULL,"2025-03-17 01:57:08.626553"
"SENX","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.03641",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.24","6.04",NULL,"2.5999999046325684",NULL,NULL,NULL,NULL,"2025-03-17 01:57:10.802174"
